cleaned_text,label
better bring out antifa😂,normal
they wont be the last. ford supports them and levis has come out for gun control. corporate america is going to take our country back.,normal
the pope is satan incarnate,toxic
i liked a  video url manager tells man he needs to remove his maga hat  what would you do?  wwyd,normal
🙄 are you really serious?! comparing some of the most prestigious positions in the nation with being a slave? you just keep proving your ignorance and inability for logical thought!,toxic
this is a no brainer.  if she stands for what she says she does she has to vote against him   if she is lying she deserves to be humiliated and defeated.  we will see if she played the pro choice caed to get elected or if she is just another goper kochsucker,toxic
for president!!,normal
how about corrupt pr government officials.,normal
maga sense is tingling url,normal
you are apiece of shit! why would you kill that animal? how is your mother?,toxic
bull crap!,toxic
here is 7  url,normal
antifa gets shot right in the nuts  phoenix  gas can url via   now theres a challenge for a noscope kraber.,normal
oh nancy i agree with you wholeheartedly i do not think i have ever hated anyone in my life like i feel about this man the fact that he is supposed to be our leader makes my stomach turn smh i have lost all respect for the gop completely that they sit back and allow this travesty,toxic
he is still in the bathroom. i really have to go.,normal
look at his reaction at the 18 second mark. what a contemptuous clown he is.,toxic
imagine having a dont tread on me avi while simultaneously allowing both antifa and the police to tread on you.,normal
kavanaugh accuser christine ford opens door to testifying next week looking forward to the book  url,normal
cher is helping republican party by her unhinged rants...,toxic
"gotta love when the uninformed point to venezuela as though its the inevitable result of socialism!  socialism? venezuela! gun control? chicago!  its like watching a round of shitty jeopardy, where no one knows a damn thing but they try to compete anyway.  logic? trump!",toxic
no deal it is then.  if only the  would grow a pair and dump the appeaser,normal
conservatives war on the press has gotten dangerous  and its only going to get worse url,normal
how is paying taxes optional? tax evasion is a crime. we have human rights laws and the 1a; your opinion on this issue is preposterous. gilliam is not anti 2a. sensible gun control that would prevent mentally ill people like you from owning a gun is all we want.,toxic
i just saw a video that you are corrupting our government and from the evidence i just saw you are going to jail!!!!       url,toxic
i think its the hope for her abuser to get better that hits me. she is so brave and strong to say she prays for him to see the light.,normal
doesnt the university of wisconsin have entrance requirements or do they take anyone rejected by other universities?,normal
shes an absolute queen.  thank you for being the strong and emotionally passionate woman you are!,normal
shocked???? news flash kev! kern county has the highest murder rate in the state! we need common sense gun control laws to protect the constituents in  and the nation from people who shouldnt be allowed to own a gun!,normal
it is troubling to me that the top 2 trump haters are diane feinstein and dick schumer. the jewish hatred for this country and conservatives and israel  is palpable. i am embarrassed by them.,normal
